date,mode,system,trips
2025-02-26,rail_ets,rail,9221
2025-02-27,rail_ets,rail,10288
2025-02-28,rail_ets,rail,11834
2025-03-01,rail_ets,rail,10111
2025-03-02,rail_ets,rail,11221
2025-03-03,rail_ets,rail,9712
2025-03-04,rail_ets,rail,7110
2025-03-05,rail_ets,rail,6763
2025-03-06,rail_ets,rail,8327
2025-03-07,rail_ets,rail,10980
2025-03-08,rail_ets,rail,9300
2025-03-09,rail_ets,rail,11293
2025-03-10,rail_ets,rail,9171
2025-03-11,rail_ets,rail,6883
2025-03-12,rail_ets,rail,6979
2025-03-13,rail_ets,rail,9044
2025-03-14,rail_ets,rail,11685
2025-03-15,rail_ets,rail,10730
2025-03-16,rail_ets,rail,11529
2025-03-17,rail_ets,rail,9597
2025-03-18,rail_ets,rail,9864
2025-03-19,rail_ets,rail,8097
2025-03-20,rail_ets,rail,8560
2025-03-21,rail_ets,rail,11231
2025-03-22,rail_ets,rail,10276
2025-03-23,rail_ets,rail,11142
2025-03-24,rail_ets,rail,9396
2025-03-25,rail_ets,rail,8997
2025-03-26,rail_ets,rail,10200
2025-03-27,rail_ets,rail,11162
2025-03-28,rail_ets,rail,15524
2025-03-29,rail_ets,rail,13687
2025-03-30,rail_ets,rail,13633
2025-03-31,rail_ets,rail,12774
2025-04-01,rail_ets,rail,13564
2025-04-02,rail_ets,rail,13428
2025-04-03,rail_ets,rail,13064
2025-04-04,rail_ets,rail,13480
2025-04-05,rail_ets,rail,14724
2025-04-06,rail_ets,rail,15686
2025-04-07,rail_ets,rail,10634
2025-04-08,rail_ets,rail,9578
2025-04-09,rail_ets,rail,8525
2025-04-10,rail_ets,rail,10249
2025-04-11,rail_ets,rail,11713
2025-04-12,rail_ets,rail,11479
2025-04-13,rail_ets,rail,12118
2025-04-14,rail_ets,rail,10493
2025-04-15,rail_ets,rail,8820
2025-04-16,rail_ets,rail,8925
2025-04-17,rail_ets,rail,10658
2025-04-18,rail_ets,rail,12219
2025-04-19,rail_ets,rail,11477
2025-04-20,rail_ets,rail,11993
2025-04-21,rail_ets,rail,10599
2025-04-22,rail_ets,rail,8510
2025-04-23,rail_ets,rail,8624
2025-04-24,rail_ets,rail,10402
2025-04-25,rail_ets,rail,12231
2025-04-26,rail_ets,rail,11580
2025-04-27,rail_ets,rail,12035
2025-04-28,rail_ets,rail,10721
2025-04-29,rail_ets,rail,9674
2025-04-30,rail_ets,rail,11796
2025-05-01,rail_ets,rail,12010
2025-05-02,rail_ets,rail,11800
2025-05-03,rail_ets,rail,11798
2025-05-04,rail_ets,rail,12358
2025-05-05,rail_ets,rail,11086
2025-05-06,rail_ets,rail,8475
2025-05-07,rail_ets,rail,8514
2025-05-08,rail_ets,rail,10619
2025-05-09,rail_ets,rail,12285
2025-05-10,rail_ets,rail,12276
2025-05-11,rail_ets,rail,11932
2025-05-12,rail_ets,rail,12407
2025-05-13,rail_ets,rail,10920
2025-05-14,rail_ets,rail,8722
2025-05-15,rail_ets,rail,9428
2025-05-16,rail_ets,rail,11292
2025-05-17,rail_ets,rail,10421
2025-05-18,rail_ets,rail,11562
2025-05-19,rail_ets,rail,9800
2025-05-20,rail_ets,rail,8291
2025-05-21,rail_ets,rail,8578
2025-05-22,rail_ets,rail,9874
2025-05-23,rail_ets,rail,11591
2025-05-24,rail_ets,rail,11446
2025-05-25,rail_ets,rail,11712
2025-05-26,rail_ets,rail,10436
2025-05-27,rail_ets,rail,9331
2025-05-28,rail_ets,rail,11442
2025-05-29,rail_ets,rail,13004
2025-05-30,rail_ets,rail,13366
2025-05-31,rail_ets,rail,13046
2025-06-01,rail_ets,rail,12666
2025-06-02,rail_ets,rail,12795
2025-06-03,rail_ets,rail,12470
2025-06-04,rail_ets,rail,12572
2025-06-05,rail_ets,rail,12512
2025-06-06,rail_ets,rail,13487
2025-06-07,rail_ets,rail,12958
2025-06-08,rail_ets,rail,14169
2025-06-09,rail_ets,rail,13715
2025-06-10,rail_ets,rail,10964
2025-06-11,rail_ets,rail,9743
2025-06-12,rail_ets,rail,9889
2025-06-13,rail_ets,rail,11509
2025-06-14,rail_ets,rail,11509
2025-06-15,rail_ets,rail,11651
2025-06-16,rail_ets,rail,10980
2025-06-17,rail_ets,rail,9463
2025-06-18,rail_ets,rail,9514
2025-06-19,rail_ets,rail,10727
2025-06-20,rail_ets,rail,11781
2025-06-21,rail_ets,rail,11697
2025-06-22,rail_ets,rail,11990
2025-06-23,rail_ets,rail,11064
2025-06-24,rail_ets,rail,9729
2025-06-25,rail_ets,rail,11125
2025-06-26,rail_ets,rail,12238
2025-06-27,rail_ets,rail,12235
2025-06-28,rail_ets,rail,11870
2025-06-29,rail_ets,rail,12553
2025-06-30,rail_ets,rail,11432
2025-07-01,rail_ets,rail,9803
2025-07-02,rail_ets,rail,9084
2025-07-03,rail_ets,rail,10678
2025-07-04,rail_ets,rail,12020
2025-07-05,rail_ets,rail,11916
2025-07-06,rail_ets,rail,12005
2025-07-07,rail_ets,rail,11272
2025-07-08,rail_ets,rail,9588
2025-07-09,rail_ets,rail,9720
2025-07-10,rail_ets,rail,11075
2025-07-11,rail_ets,rail,12214
2025-07-12,rail_ets,rail,11996
2025-07-13,rail_ets,rail,12131
2025-07-14,rail_ets,rail,11345
2025-07-15,rail_ets,rail,9933
2025-07-16,rail_ets,rail,9857
2025-07-17,rail_ets,rail,10986
2025-07-18,rail_ets,rail,12043
2025-07-19,rail_ets,rail,11797
2025-07-20,rail_ets,rail,12209
2025-07-21,rail_ets,rail,11325
2025-07-22,rail_ets,rail,10260
2025-07-23,rail_ets,rail,10372
2025-07-24,rail_ets,rail,11388
2025-07-25,rail_ets,rail,12325
2025-07-26,rail_ets,rail,12075
2025-07-27,rail_ets,rail,12126
2025-07-28,rail_ets,rail,11270
2025-07-29,rail_ets,rail,9890
2025-07-30,rail_ets,rail,9821
2025-07-31,rail_ets,rail,11022
2025-08-01,rail_ets,rail,12038
2025-08-02,rail_ets,rail,11821
2025-08-03,rail_ets,rail,11975
2025-08-04,rail_ets,rail,10966
2025-08-05,rail_ets,rail,9316
2025-08-06,rail_ets,rail,9686
2025-08-07,rail_ets,rail,10856
2025-08-08,rail_ets,rail,12118
2025-08-09,rail_ets,rail,11895
2025-08-10,rail_ets,rail,12013
2025-08-11,rail_ets,rail,11122
2025-08-12,rail_ets,rail,9895
2025-08-13,rail_ets,rail,9876
2025-08-14,rail_ets,rail,11049
2025-08-15,rail_ets,rail,12010
2025-08-16,rail_ets,rail,11633
2025-08-17,rail_ets,rail,11997
2025-08-18,rail_ets,rail,11017
2025-08-19,rail_ets,rail,9692
2025-08-20,rail_ets,rail,9540
2025-08-21,rail_ets,rail,10862
2025-08-22,rail_ets,rail,11929
2025-08-23,rail_ets,rail,11450
2025-08-24,rail_ets,rail,11858
2025-08-25,rail_ets,rail,10942
2025-08-26,rail_ets,rail,9061
2025-08-27,rail_ets,rail,9870
2025-08-28,rail_ets,rail,11864
2025-08-29,rail_ets,rail,13210
2025-08-30,rail_ets,rail,13410
2025-08-31,rail_ets,rail,12600
2025-09-01,rail_ets,rail,13708
2025-09-02,rail_ets,rail,11015
2025-09-03,rail_ets,rail,9894
2025-09-04,rail_ets,rail,11355
2025-09-05,rail_ets,rail,12623
2025-09-06,rail_ets,rail,12174
2025-09-07,rail_ets,rail,13326
2025-09-08,rail_ets,rail,10920
2025-09-09,rail_ets,rail,9077
2025-09-10,rail_ets,rail,10187
2025-09-11,rail_ets,rail,11659
2025-09-12,rail_ets,rail,13789
2025-09-13,rail_ets,rail,13634
2025-09-14,rail_ets,rail,13712
2025-09-15,rail_ets,rail,13411
2025-09-16,rail_ets,rail,13733
2025-09-17,rail_ets,rail,13092
2025-09-18,rail_ets,rail,12836
2025-09-19,rail_ets,rail,13064
2025-09-20,rail_ets,rail,12916
2025-09-21,rail_ets,rail,13398
2025-09-22,rail_ets,rail,11229
2025-09-23,rail_ets,rail,9294
2025-09-24,rail_ets,rail,9288
2025-09-25,rail_ets,rail,10565
2025-09-26,rail_ets,rail,12032
2025-09-27,rail_ets,rail,11867
2025-09-28,rail_ets,rail,12251
2025-09-29,rail_ets,rail,10575
2025-09-30,rail_ets,rail,9015
2025-10-01,rail_ets,rail,8819
2025-10-02,rail_ets,rail,10587
2025-10-03,rail_ets,rail,12369
2025-10-04,rail_ets,rail,11993
2025-10-05,rail_ets,rail,12446
2025-10-06,rail_ets,rail,11152
2025-10-07,rail_ets,rail,9727
2025-10-08,rail_ets,rail,9273
2025-10-09,rail_ets,rail,10620
2025-10-10,rail_ets,rail,12432
2025-10-11,rail_ets,rail,11980
2025-10-12,rail_ets,rail,12301
2025-10-13,rail_ets,rail,10685
2025-10-14,rail_ets,rail,8707
2025-10-15,rail_ets,rail,10162
2025-10-16,rail_ets,rail,12035
2025-10-17,rail_ets,rail,14708
2025-10-18,rail_ets,rail,14031
2025-10-19,rail_ets,rail,13477
2025-10-20,rail_ets,rail,13931
2025-10-21,rail_ets,rail,13339
2025-10-22,rail_ets,rail,13123
2025-10-23,rail_ets,rail,11754
2025-10-24,rail_ets,rail,12389
2025-10-25,rail_ets,rail,12324
2025-10-26,rail_ets,rail,12863
2025-10-27,rail_ets,rail,10911
2025-10-28,rail_ets,rail,9319
2025-10-29,rail_ets,rail,9064
2025-10-30,rail_ets,rail,10331
2025-10-31,rail_ets,rail,12280
2025-11-01,rail_ets,rail,11786
2025-11-02,rail_ets,rail,12311
2025-11-03,rail_ets,rail,10480
2025-11-04,rail_ets,rail,8678
2025-11-05,rail_ets,rail,9181
2025-11-06,rail_ets,rail,11749
2025-11-07,rail_ets,rail,12708
2025-11-08,rail_ets,rail,12306
2025-11-09,rail_ets,rail,13135
2025-11-10,rail_ets,rail,11533
2025-11-11,rail_ets,rail,9391
2025-11-12,rail_ets,rail,9320
2025-11-13,rail_ets,rail,10899
2025-11-14,rail_ets,rail,12750
2025-11-15,rail_ets,rail,12221
2025-11-16,rail_ets,rail,12476
2025-11-17,rail_ets,rail,10979
2025-11-18,rail_ets,rail,8960
2025-11-19,rail_ets,rail,9565
2025-11-20,rail_ets,rail,11559
2025-11-21,rail_ets,rail,13442
2025-11-22,rail_ets,rail,12848
2025-11-23,rail_ets,rail,12711
2025-11-24,rail_ets,rail,11616
2025-11-25,rail_ets,rail,10231
2025-11-26,rail_ets,rail,10265
2025-11-27,rail_ets,rail,11228
2025-11-28,rail_ets,rail,12679
2025-11-29,rail_ets,rail,12558
2025-11-30,rail_ets,rail,13243
2025-12-01,rail_ets,rail,11333
2025-12-02,rail_ets,rail,9381
2025-12-03,rail_ets,rail,9064
2025-12-04,rail_ets,rail,10885
2025-12-05,rail_ets,rail,12505
2025-12-06,rail_ets,rail,12383
2025-12-07,rail_ets,rail,12703
2025-12-08,rail_ets,rail,11430
2025-12-09,rail_ets,rail,9819
2025-12-10,rail_ets,rail,10513
2025-12-11,rail_ets,rail,11451
2025-12-12,rail_ets,rail,13445
2025-12-13,rail_ets,rail,13363
2025-12-14,rail_ets,rail,13779
2025-12-15,rail_ets,rail,12740
2025-12-16,rail_ets,rail,11529
2025-12-17,rail_ets,rail,12065
2025-12-18,rail_ets,rail,13265
2025-12-19,rail_ets,rail,15608
2025-12-20,rail_ets,rail,15338
2025-12-21,rail_ets,rail,15104
2025-12-22,rail_ets,rail,13876
2025-12-23,rail_ets,rail,14074
2025-12-24,rail_ets,rail,14656
2025-12-25,rail_ets,rail,14363
2025-12-26,rail_ets,rail,15037
2025-12-27,rail_ets,rail,15301
2025-12-28,rail_ets,rail,15683
2025-12-29,rail_ets,rail,14192
2025-12-30,rail_ets,rail,13947
2025-12-31,rail_ets,rail,14664
2026-01-01,rail_ets,rail,16467
2026-01-02,rail_ets,rail,16873
2026-01-03,rail_ets,rail,16790
2026-01-04,rail_ets,rail,17468
2026-01-05,rail_ets,rail,15043
2026-01-06,rail_ets,rail,13938
2026-01-07,rail_ets,rail,13075
2026-01-08,rail_ets,rail,14247
2026-01-09,rail_ets,rail,16425
2026-01-10,rail_ets,rail,16133
2026-01-11,rail_ets,rail,16736
2026-01-12,rail_ets,rail,12497
2026-01-13,rail_ets,rail,10130
2026-01-14,rail_ets,rail,10915
2026-01-15,rail_ets,rail,12841
2026-01-16,rail_ets,rail,15198
2026-01-17,rail_ets,rail,14573
2026-01-18,rail_ets,rail,15059
2026-01-19,rail_ets,rail,13041
2026-01-20,rail_ets,rail,11001
2026-01-21,rail_ets,rail,11319
2026-01-22,rail_ets,rail,13310
2026-01-23,rail_ets,rail,15550
2026-01-24,rail_ets,rail,15343
2026-01-25,rail_ets,rail,15758
2026-01-26,rail_ets,rail,13703
2026-01-27,rail_ets,rail,11632
2026-01-28,rail_ets,rail,12489
2026-01-29,rail_ets,rail,15378
2026-01-30,rail_ets,rail,18231
2026-01-31,rail_ets,rail,16867
2026-02-01,rail_ets,rail,16681
2026-02-02,rail_ets,rail,17273
2026-02-03,rail_ets,rail,14482
2026-02-04,rail_ets,rail,12899
2026-02-05,rail_ets,rail,13427
2026-02-06,rail_ets,rail,15938
2026-02-07,rail_ets,rail,15998
2026-02-08,rail_ets,rail,16635
2026-02-09,rail_ets,rail,14193
2026-02-10,rail_ets,rail,12887
2026-02-11,rail_ets,rail,13707
2026-02-12,rail_ets,rail,15352
2026-02-13,rail_ets,rail,22833
2026-02-14,rail_ets,rail,23014
2026-02-15,rail_ets,rail,22126
2026-02-16,rail_ets,rail,20013
2026-02-17,rail_ets,rail,20600
2026-02-18,rail_ets,rail,22879
2026-02-19,rail_ets,rail,21325
2026-02-20,rail_ets,rail,23847
2026-02-21,rail_ets,rail,24179
2026-02-22,rail_ets,rail,25781
2026-02-23,rail_ets,rail,15038
2026-02-24,rail_ets,rail,14143
2026-02-25,rail_ets,rail,13260
2026-02-26,rail_ets,rail,12897
2026-02-27,rail_ets,rail,16400
2026-02-28,rail_ets,rail,14672
2026-03-01,rail_ets,rail,17335
2026-03-02,rail_ets,rail,11911
2026-03-03,rail_ets,rail,9354
2026-03-04,rail_ets,rail,9959
2026-03-05,rail_ets,rail,11870
2026-03-06,rail_ets,rail,17187
2026-03-07,rail_ets,rail,13704
2026-03-08,rail_ets,rail,17533
2026-03-09,rail_ets,rail,13261
2026-03-10,rail_ets,rail,10108
2026-03-11,rail_ets,rail,10060
2026-03-12,rail_ets,rail,12542
2026-03-13,rail_ets,rail,17325
2026-03-14,rail_ets,rail,16009
2026-03-15,rail_ets,rail,16874
2026-03-16,rail_ets,rail,14233
2026-03-17,rail_ets,rail,19905
2026-03-18,rail_ets,rail,22146
2026-03-19,rail_ets,rail,23292
2026-03-20,rail_ets,rail,22606
2026-03-21,rail_ets,rail,19422
2026-03-22,rail_ets,rail,21218
2026-03-23,rail_ets,rail,25218
2026-03-24,rail_ets,rail,22919
2026-03-25,rail_ets,rail,21181
2026-03-26,rail_ets,rail,20644
2026-03-27,rail_ets,rail,23342
2026-03-28,rail_ets,rail,24421
2026-03-29,rail_ets,rail,25751
2026-03-30,rail_ets,rail,15791
2026-03-31,rail_ets,rail,13030
2026-04-01,rail_ets,rail,12176
2026-04-02,rail_ets,rail,14499
2026-04-03,rail_ets,rail,19808
2026-04-04,rail_ets,rail,19264
2026-04-05,rail_ets,rail,20616
2026-04-06,rail_ets,rail,15423
2026-04-07,rail_ets,rail,12774
2026-04-08,rail_ets,rail,12500
2026-04-09,rail_ets,rail,14804
2026-04-10,rail_ets,rail,19947
2026-04-11,rail_ets,rail,18715
2026-04-12,rail_ets,rail,21380
2026-04-13,rail_ets,rail,15457
2026-04-14,rail_ets,rail,12598
2026-04-15,rail_ets,rail,13101
2026-04-16,rail_ets,rail,15133
2026-04-17,rail_ets,rail,18857
2026-04-18,rail_ets,rail,18154
2026-04-19,rail_ets,rail,20963
2026-04-20,rail_ets,rail,15447
2026-04-21,rail_ets,rail,12007
2026-04-22,rail_ets,rail,11939
2026-04-23,rail_ets,rail,14790
2026-04-24,rail_ets,rail,19492
2026-04-25,rail_ets,rail,17769
2026-04-26,rail_ets,rail,20294
2026-04-27,rail_ets,rail,15984
2026-04-28,rail_ets,rail,13608
2026-04-29,rail_ets,rail,16731
2026-04-30,rail_ets,rail,21853
2026-05-01,rail_ets,rail,22198
2026-05-02,rail_ets,rail,20096
2026-05-03,rail_ets,rail,23737
2026-05-04,rail_ets,rail,17713
2026-05-05,rail_ets,rail,14224
2026-05-06,rail_ets,rail,12891
2026-05-07,rail_ets,rail,15220
2026-05-08,rail_ets,rail,20009
2026-05-09,rail_ets,rail,18815
2026-05-10,rail_ets,rail,21420
2026-05-11,rail_ets,rail,16418
2026-05-12,rail_ets,rail,12916
2026-05-13,rail_ets,rail,13377
2026-05-14,rail_ets,rail,15223
2026-05-15,rail_ets,rail,19779
2026-05-16,rail_ets,rail,17880
2026-05-17,rail_ets,rail,20067
2026-05-18,rail_ets,rail,15923
2026-05-19,rail_ets,rail,13718
2026-05-20,rail_ets,rail,15084
2026-05-21,rail_ets,rail,17991
2026-05-22,rail_ets,rail,24661
2026-05-23,rail_ets,rail,23942
2026-05-24,rail_ets,rail,23028
2026-05-25,rail_ets,rail,21332
2026-05-26,rail_ets,rail,21955
2026-05-27,rail_ets,rail,17818
2026-05-28,rail_ets,rail,18239
2026-05-29,rail_ets,rail,23085
2026-05-30,rail_ets,rail,24091
2026-05-31,rail_ets,rail,23826
2026-06-01,rail_ets,rail,22714
2026-06-02,rail_ets,rail,22329
2026-06-03,rail_ets,rail,21188
2026-06-04,rail_ets,rail,20886
2026-06-05,rail_ets,rail,22096
2026-06-06,rail_ets,rail,22138
2026-06-07,rail_ets,rail,23962
2026-06-08,rail_ets,rail,17121
2026-06-09,rail_ets,rail,14206
2026-06-10,rail_ets,rail,14324
2026-06-11,rail_ets,rail,16042
2026-06-12,rail_ets,rail,19973
2026-06-13,rail_ets,rail,18608
2026-06-14,rail_ets,rail,20218
2026-06-15,rail_ets,rail,16478
2026-06-16,rail_ets,rail,16045
2026-06-17,rail_ets,rail,16668
2026-06-18,rail_ets,rail,16447
2026-06-19,rail_ets,rail,19859
2026-06-20,rail_ets,rail,19656
2026-06-21,rail_ets,rail,20398
2026-06-22,rail_ets,rail,17032
2026-06-23,rail_ets,rail,14425
2026-06-24,rail_ets,rail,14765
2026-06-25,rail_ets,rail,17119
2026-06-26,rail_ets,rail,21358
2026-06-27,rail_ets,rail,19973
2026-06-28,rail_ets,rail,21407
2026-06-29,rail_ets,rail,16810
2026-06-30,rail_ets,rail,14216
2026-07-01,rail_ets,rail,14176
2026-07-02,rail_ets,rail,16233
2026-07-03,rail_ets,rail,20658
2026-07-04,rail_ets,rail,19333
2026-07-05,rail_ets,rail,21602
2026-07-06,rail_ets,rail,17241
2026-07-07,rail_ets,rail,14487
2026-07-08,rail_ets,rail,14816
2026-07-09,rail_ets,rail,17349
2026-07-10,rail_ets,rail,23415
2026-07-11,rail_ets,rail,22727
2026-07-12,rail_ets,rail,22794
2026-07-13,rail_ets,rail,17570
2026-07-14,rail_ets,rail,14897
2026-07-15,rail_ets,rail,15570
2026-07-16,rail_ets,rail,16976
2026-07-17,rail_ets,rail,20812
2026-07-18,rail_ets,rail,19641
2026-07-19,rail_ets,rail,21038
2026-07-20,rail_ets,rail,17588
2026-07-21,rail_ets,rail,16133
2026-07-22,rail_ets,rail,15913
2026-07-23,rail_ets,rail,17150
2026-07-24,rail_ets,rail,20654
2026-07-25,rail_ets,rail,20325
2026-07-26,rail_ets,rail,21123
2026-07-27,rail_ets,rail,17541
2026-07-28,rail_ets,rail,15246
2026-07-29,rail_ets,rail,15149
2026-07-30,rail_ets,rail,17403
2026-07-31,rail_ets,rail,22012
2020-10-15,rail_intercity,rail,807
2020-10-16,rail_intercity,rail,1176
2020-10-17,rail_intercity,rail,1720
2020-10-18,rail_intercity,rail,1048
2020-10-19,rail_intercity,rail,685
2020-10-20,rail_intercity,rail,729
2020-10-21,rail_intercity,rail,861
2020-10-22,rail_intercity,rail,913
2020-10-23,rail_intercity,rail,1663
2020-10-24,rail_intercity,rail,1698
2020-10-25,rail_intercity,rail,1148
2020-10-26,rail_intercity,rail,830
2020-10-27,rail_intercity,rail,834
2020-10-28,rail_intercity,rail,1360
2020-10-29,rail_intercity,rail,2496
2020-10-30,rail_intercity,rail,2376
2020-10-31,rail_intercity,rail,2231
2020-11-01,rail_intercity,rail,1290
2020-11-02,rail_intercity,rail,971
2020-11-03,rail_intercity,rail,827
2020-11-04,rail_intercity,rail,848
2020-11-05,rail_intercity,rail,1074
2020-11-06,rail_intercity,rail,1702
2020-11-07,rail_intercity,rail,2336
2020-11-08,rail_intercity,rail,1527
2020-11-09,rail_intercity,rail,1008
2020-11-10,rail_intercity,rail,796
2020-11-11,rail_intercity,rail,1261
2020-11-12,rail_intercity,rail,1145
2020-11-13,rail_intercity,rail,963
2020-11-14,rail_intercity,rail,1065
2020-11-15,rail_intercity,rail,1172
2020-11-16,rail_intercity,rail,763
2020-11-17,rail_intercity,rail,729
2020-11-18,rail_intercity,rail,644
2020-11-19,rail_intercity,rail,691
2020-11-20,rail_intercity,rail,673
2020-11-21,rail_intercity,rail,547
2020-11-22,rail_intercity,rail,533
2020-11-23,rail_intercity,rail,405
2020-11-24,rail_intercity,rail,322
2020-11-25,rail_intercity,rail,354
2020-11-26,rail_intercity,rail,382
2020-11-27,rail_intercity,rail,412
2020-11-28,rail_intercity,rail,458
2020-11-29,rail_intercity,rail,592
2020-11-30,rail_intercity,rail,376
2020-12-01,rail_intercity,rail,421
2020-12-02,rail_intercity,rail,401
2020-12-03,rail_intercity,rail,500
2020-12-04,rail_intercity,rail,428
2020-12-05,rail_intercity,rail,507
2020-12-06,rail_intercity,rail,665
2020-12-07,rail_intercity,rail,750
2020-12-08,rail_intercity,rail,702
2020-12-09,rail_intercity,rail,774
2020-12-10,rail_intercity,rail,894
2020-12-11,rail_intercity,rail,988
2020-12-12,rail_intercity,rail,991
2020-12-13,rail_intercity,rail,1127
2020-12-14,rail_intercity,rail,858
2020-12-15,rail_intercity,rail,908
2020-12-16,rail_intercity,rail,775
2020-12-17,rail_intercity,rail,942
2020-12-18,rail_intercity,rail,1037
2020-12-19,rail_intercity,rail,1220
2020-12-20,rail_intercity,rail,1111
2020-12-21,rail_intercity,rail,1001
2020-12-22,rail_intercity,rail,1041
2020-12-23,rail_intercity,rail,1184
2020-12-24,rail_intercity,rail,1572
2020-12-25,rail_intercity,rail,1632
2020-12-26,rail_intercity,rail,1825
2020-12-27,rail_intercity,rail,1480
2020-12-28,rail_intercity,rail,1406
2020-12-29,rail_intercity,rail,1414
2020-12-30,rail_intercity,rail,1554
2020-12-31,rail_intercity,rail,1521
2021-01-01,rail_intercity,rail,1501
2021-01-02,rail_intercity,rail,1660
2021-01-03,rail_intercity,rail,1296
2021-01-04,rail_intercity,rail,914
2021-01-05,rail_intercity,rail,863
2021-01-06,rail_intercity,rail,589
2021-01-07,rail_intercity,rail,240
2021-01-08,rail_intercity,rail,212
2021-01-09,rail_intercity,rail,295
2021-01-10,rail_intercity,rail,598
2021-01-11,rail_intercity,rail,455
2021-01-12,rail_intercity,rail,703
2021-01-13,rail_intercity,rail,217
2021-01-14,rail_intercity,rail,357
2021-01-15,rail_intercity,rail,363
2021-01-16,rail_intercity,rail,181
2021-01-17,rail_intercity,rail,164
2021-01-18,rail_intercity,rail,111
2021-01-19,rail_intercity,rail,123
2021-01-20,rail_intercity,rail,140
2021-01-21,rail_intercity,rail,154
2021-01-22,rail_intercity,rail,129
2021-01-23,rail_intercity,rail,148
2021-01-24,rail_intercity,rail,161
2021-01-25,rail_intercity,rail,148
2021-01-26,rail_intercity,rail,181
2021-01-27,rail_intercity,rail,174
2021-01-28,rail_intercity,rail,212
2021-01-29,rail_intercity,rail,121
2021-01-30,rail_intercity,rail,140
2021-01-31,rail_intercity,rail,230
2021-02-01,rail_intercity,rail,183
2021-02-02,rail_intercity,rail,118
2021-02-03,rail_intercity,rail,149
2021-02-04,rail_intercity,rail,203
2021-02-05,rail_intercity,rail,106
2021-02-06,rail_intercity,rail,141
2021-02-07,rail_intercity,rail,204
2021-02-08,rail_intercity,rail,206
2021-02-09,rail_intercity,rail,187
2021-02-10,rail_intercity,rail,219
2021-02-11,rail_intercity,rail,292
2021-02-12,rail_intercity,rail,139
2021-02-13,rail_intercity,rail,197
2021-02-14,rail_intercity,rail,186
2021-02-15,rail_intercity,rail,245
2021-02-16,rail_intercity,rail,194
2021-02-17,rail_intercity,rail,191
2021-02-18,rail_intercity,rail,260
2021-02-19,rail_intercity,rail,248
2021-02-20,rail_intercity,rail,350
2021-02-21,rail_intercity,rail,470
2021-02-22,rail_intercity,rail,349
2021-02-23,rail_intercity,rail,322
2021-02-24,rail_intercity,rail,317
2021-02-25,rail_intercity,rail,428
2021-02-26,rail_intercity,rail,363
2021-02-27,rail_intercity,rail,467
2021-02-28,rail_intercity,rail,604
2021-03-01,rail_intercity,rail,318
2021-03-02,rail_intercity,rail,319
2021-03-03,rail_intercity,rail,297
2021-03-04,rail_intercity,rail,499
2021-03-05,rail_intercity,rail,683
2021-03-06,rail_intercity,rail,1025
2021-03-07,rail_intercity,rail,952
2021-03-08,rail_intercity,rail,654
2021-03-09,rail_intercity,rail,615
2021-03-10,rail_intercity,rail,569
2021-03-11,rail_intercity,rail,714
2021-03-12,rail_intercity,rail,1256
2021-03-13,rail_intercity,rail,1300
2021-03-14,rail_intercity,rail,1029
2021-03-15,rail_intercity,rail,839
2021-03-16,rail_intercity,rail,617
2021-03-17,rail_intercity,rail,497
2021-03-18,rail_intercity,rail,829
2021-03-19,rail_intercity,rail,1515
2021-03-20,rail_intercity,rail,1861
2021-03-21,rail_intercity,rail,1073
2021-03-22,rail_intercity,rail,672
2021-03-23,rail_intercity,rail,928
2021-03-24,rail_intercity,rail,655
2021-03-25,rail_intercity,rail,1134
2021-03-26,rail_intercity,rail,1792
2021-03-27,rail_intercity,rail,1959
2021-03-28,rail_intercity,rail,1658
2021-03-29,rail_intercity,rail,1062
2021-03-30,rail_intercity,rail,1302
2021-03-31,rail_intercity,rail,1162
2021-04-01,rail_intercity,rail,1603
2021-04-02,rail_intercity,rail,2025
2021-04-03,rail_intercity,rail,1947
2021-04-04,rail_intercity,rail,1199
2021-04-05,rail_intercity,rail,765
2021-04-06,rail_intercity,rail,584
2021-04-07,rail_intercity,rail,790
2021-04-08,rail_intercity,rail,1457
2021-04-09,rail_intercity,rail,1801
